year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3904; 3904,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,12,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3905; 3905,,,US House,1,TRUE,non-partisan,election day,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3905; 3905,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3905; 3905,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,588,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3905; 3905,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,18,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3905; 3905,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,298,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3905; 3905,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,5,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3906; 3906,,,US House,1,TRUE,non-partisan,election day,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3906; 3906,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3906; 3906,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,586,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3906; 3906,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,18,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3906; 3906,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,304,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3906; 3906,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,9,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3907; 3907,,,US House,1,TRUE,non-partisan,election day,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3907; 3907,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3907; 3907,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,696,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3907; 3907,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,26,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3907; 3907,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,438,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3907; 3907,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,16,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3908; 3908,,,US House,1,TRUE,non-partisan,election day,5,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3908; 3908,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3908; 3908,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,578,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3908; 3908,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,41,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3908; 3908,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,474,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3908; 3908,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,13,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3909; 3909,,,US House,1,TRUE,non-partisan,election day,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3909; 3909,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3909; 3909,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,767,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3909; 3909,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,54,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3909; 3909,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,554,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3909; 3909,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,44,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3910; 3910,,,US House,1,TRUE,non-partisan,election day,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3910; 3910,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3910; 3910,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,765,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3910; 3910,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,56,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3910; 3910,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,545,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3910; 3910,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,34,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3911; 3911,,,US House,1,TRUE,non-partisan,election day,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3911; 3911,,,US House,1,TRUE,non-partisan,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3911; 3911,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,686,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3911; 3911,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,48,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3911; 3911,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,331,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3911; 3911,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,20,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3912; 3912,,,US House,1,TRUE,non-partisan,election day,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3912; 3912,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3912; 3912,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,526,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3912; 3912,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,38,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3912; 3912,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,348,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket 3912; 3912,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,18,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,,,US House,1,TRUE,non-partisan,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,,,US House,1,TRUE,non-partisan,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,David N. Cicilline,cicilline,US House,1,FALSE,democratic,total,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,Harold Russell Taub,taub,US House,1,FALSE,republican,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Woonsocket,Woonsocket Limited; 3913,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2501; 2501,,,US House,1,TRUE,non-partisan,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2501; 2501,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2501; 2501,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,605,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2501; 2501,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,27,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2501; 2501,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,715,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2501; 2501,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,16,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2502; 2502,,,US House,1,TRUE,non-partisan,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2502; 2502,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2502; 2502,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,641,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2502; 2502,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,40,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2502; 2502,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,712,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2502; 2502,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,63,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2503; 2503,,,US House,1,TRUE,non-partisan,election day,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2503; 2503,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2503; 2503,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,605,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2503; 2503,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,27,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2503; 2503,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,509,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2503; 2503,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,23,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2504; 2504,,,US House,1,TRUE,non-partisan,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2504; 2504,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2504; 2504,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,598,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2504; 2504,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,30,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2504; 2504,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,523,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2504; 2504,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,32,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,,,US House,1,TRUE,non-partisan,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,,,US House,1,TRUE,non-partisan,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,320,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,44,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,276,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield 2505; 2505,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,21,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,,,US House,1,TRUE,non-partisan,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,,,US House,1,TRUE,non-partisan,total,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,,,US House,1,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,David N. Cicilline,cicilline,US House,1,FALSE,democratic,election day,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,David N. Cicilline,cicilline,US House,1,FALSE,democratic,total,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,David N. Cicilline,cicilline,US House,1,FALSE,democratic,mail,0,N00032019,Q938498,Democrat,Cicilline,David,N.,David N. Cicilline,,,H0RI01073,,kg:/m/04t97v,412470,21172,1475
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,Harold Russell Taub,taub,US House,1,FALSE,republican,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,North Smithfield,North Smithfield Limited; 2506,Harold Russell Taub,taub,US House,1,FALSE,republican,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,,,US House,2,TRUE,non-partisan,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,,,US House,2,TRUE,non-partisan,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,election day,35,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,Salvatore G. Caiozzo,caiozzo,US House,2,FALSE,independent,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,election day,107,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,Jeffrey C. Johnson,johnson,US House,2,FALSE,independent,mail,7,,,,,,,,,,,,,,,
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,James R. Langevin,langevin,US House,2,FALSE,democratic,election day,510,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,James R. Langevin,langevin,US House,2,FALSE,democratic,mail,71,N00009724,Q1397290,Democrat,Langevin,James,R.,James R. Langevin,,Jim,H0RI02139,,kg:/m/02tvqy,400230,20136,331
2016,gen,FALSE,Rhode Island,RI,44,5,Providence County,44007,01219781,41.869765,-71.578626,Burrillville,Burrillville 0301; 301,Rhue R. Reis,reis,US House,2,FALSE,republican,election day,378,,,,,,,,,,H4RI02107,"REIS, RHUE",,,,
