year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,332,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,18,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,55,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,23,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,50,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,22,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,329,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,18,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10007,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,89,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,12,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,25,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,6,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,259,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,10,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10008,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,58,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,5,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,4,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,75,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10010,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,21,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,16,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,17,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,5,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,129,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10011,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,19,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,14,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,27,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,10,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,282,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,5,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,5,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10012,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,51,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,8,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,24,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,7,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,204,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10013,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,7,,,,,,,,,,,,,,,
